archiefbeschrijvingURI,handleURI,imageOriginal,beschrijving,toelichting,titelFotoserie
https://archief.nl/id/beschrijving/aeff2ac4-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff2ac4-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/1b3012e4-6511-4835-a15b-6e7d008a1efd,Tweedaagse manoeuvres op de Veluwe.,,
https://archief.nl/id/beschrijving/aeff2b82-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff2b82-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/7b4b1e84-a1bd-43f1-adb2-e8a6bc58cc1a,Tweedaagse manoeuvres op de Veluwe.,,
https://archief.nl/id/beschrijving/aeff2c40-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff2c40-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/4cb737f8-ea08-4a3c-9c4b-eceaea429a6f,"Op 29 november j.l. werd te Amoerang [volgens bijschrift: Menado] het stoffelijk overschot van Dr. Tumbelaka herbegraven. De baar gedragen door leden van het Reserve Korps en burgers van de Erewacht, op weg naar de begraafplaats. De kist is gedekt met de driekleur en de verzilverde helm.",,
https://archief.nl/id/beschrijving/aeff2cfe-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff2cfe-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/9d0f5214-489a-4159-9e0d-4ae5fcd95c58,Tweedaagse manoeuvres op de Veluwe.,,
https://archief.nl/id/beschrijving/aeff2dbc-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff2dbc-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/05a9d6ff-c847-4d24-9933-5f96609f233a,Tweedaagse manoeuvres op de Veluwe.,,
https://archief.nl/id/beschrijving/aeff2ec0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff2ec0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/641c16a9-8785-4b79-836b-ed1058110d11,Tweedaagse manoeuvres op de Veluwe.,,
https://archief.nl/id/beschrijving/aeff2f7e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff2f7e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/7d653e93-5488-4841-a18c-7ba9889c3541,Op 29 november j.l. werd te Amoerang [volgens bijschrift: Menado] het stoffelijk overschot van Dr. Tumbelaka herbegraven. Op de begraafplaats hadden vele belangstellenden zich verzameld om de plechtigheid bij te wonen.,,
https://archief.nl/id/beschrijving/aeff306e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff306e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/a83ca25b-5b6a-49c5-9172-85cce528b4f8,Tweedaagse manoeuvres op de Veluwe. [Manschappen op bren-carrier],,
https://archief.nl/id/beschrijving/aeff312c-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff312c-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/a1970f8b-c780-42ad-9e3e-4268e32cf166,Tweedaagse manoeuvres op de Veluwe. [telefonistes],,
https://archief.nl/id/beschrijving/aeff31ea-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff31ea-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/7aae3535-ad9d-453c-86a7-bc7c7bdce3ac,Tweedaagse manoeuvres op de Veluwe.,,
https://archief.nl/id/beschrijving/aeff329e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff329e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/a2c6835a-2295-4d28-afab-46e6a36d0d45,Tweedaagse manoeuvres op de Veluwe. Op weg naar de waarnemingspost,,
https://archief.nl/id/beschrijving/aeff335c-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff335c-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/7d1362aa-6cfa-4d0f-a847-5b01c8329b4b,"Op 29 november j.l. werd te Amoerang [volgens bijschrift: Menado] het stoffelijk overschot van Dr. Tumbelaka herbegraven. Het stoffelijk overschot op de baar, even voor de teraardebestelling.",,
https://archief.nl/id/beschrijving/aeff341a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff341a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/3dcf578a-1c8d-4ce8-bbb9-ad01bbe94a47,Tweedaagse manoeuvres op de Veluwe. De brug is gereed,,
https://archief.nl/id/beschrijving/aeff34ce-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff34ce-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/35ec8363-3ce4-499a-862e-023e5ab8c72f,Een militaire bakkerij in Garoet.,,
https://archief.nl/id/beschrijving/aeff358c-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff358c-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/861dd1c1-9de9-4b7a-a31d-e310c776efbc,Tweedaagse manoeuvres op de Veluwe. Me de carrier door het terrein,,
https://archief.nl/id/beschrijving/aeff364a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff364a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/29365b71-41af-4e99-acfe-a0cabb2ee85c,Tweedaagse manoeuvres op de Veluwe. Het opruimen van een wegversperring,,
https://archief.nl/id/beschrijving/aeff3708-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff3708-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/e2072962-1c59-4984-948e-6c4de36a6a31,Tweedaagse manoeuvres op de Veluwe.,,
https://archief.nl/id/beschrijving/aeff37c6-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff37c6-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/ad667af6-b3bf-4dfd-8775-ef674b8abba3,Tweedaagse manoeuvres op de Veluwe. Het overwinnen van een waterhindernis,,
https://archief.nl/id/beschrijving/aeff3884-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff3884-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/af5e19fd-23df-44f4-a3a4-dcdb46e23663,Tweedaagse manoeuvres op de Veluwe. Het overwinnen van een waterhindernis. De aanvallende infanterie gaat over.,,
https://archief.nl/id/beschrijving/aeff3942-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff3942-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/de73c373-47d4-4886-bce3-35231c92f2bb,Tweedaagse manoeuvres op de Veluwe. Het overwinnen van een waterhindernis. De aanvallende infanterie gaat over.,,
https://archief.nl/id/beschrijving/aeff3a00-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff3a00-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/8805777e-a277-4a90-bc4c-d11524c648c6,"Tegal. L'Histoire se repete. Als de colonnes voorbijrollen staat de jeugd van Indonesie langs de kant en vraagt om sigaretten. En met hetzelfde royale gebaar dat de Engelse en Canadese bevrijders van zijn land kenmerkte, geeft de jongen van Nederland op zijn beurt thans van zijn overvloed.",,
https://archief.nl/id/beschrijving/aeff3ad2-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff3ad2-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/4aa5dc3e-9fb0-4db2-b395-092d07668cc1,Tweedaagse manoeuvres op de Veluwe. Het overwinnen van een waterhindernis. De aanvallende infanterie gaat over.,,
https://archief.nl/id/beschrijving/aeff3b86-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff3b86-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/ea97d5ab-ec2b-4818-9456-248097b69f81,Tweedaagse manoeuvres op de Veluwe. Samenstelling van de waarnemingspost,,
https://archief.nl/id/beschrijving/aeff3c4e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff3c4e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/27026db8-239d-4572-b128-d9508f37aba8,Tweedaagse manoeuvres op de Veluwe.,,
https://archief.nl/id/beschrijving/aeff3d16-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff3d16-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/3b722d73-43a6-4d9e-a952-4c20107030eb,"Soldaat J. Vegel uit Rotterdam, werkt in de militaire bakkerij te Garoet. Hier hanteert hij de roomspuit.",,
https://archief.nl/id/beschrijving/aeff3de8-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff3de8-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/2b33b31a-dd08-44da-ae98-4c499f209528,"Garoet heeft een eigen bakkerij, die op initiatief en volgens aanwijzingen van sergt.-kok Vonk werd gebouwd. De zaak werkt efficient. Op de voorgrond de geestelijke vader Vonk en achter hem zijn helper sld. Spijkerman uit Haarlem.",,
https://archief.nl/id/beschrijving/aeff3eb0-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff3eb0-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/207096c1-bdef-413e-87f8-802f38469f17,"De Habio heeft eertijds een groot bedrag ter beschikking gesteld voor de aankoop van een filmwagen voor de Niwin. Deze wagen rijdt sinds 1949 langs de wegen van Java, met als chauffeur monteur korp. N.A. Frankenmolen en als operateur serg. K.H. Padding, allebei Hagenaars. Zij hebben met hun filmwagen al ruim 150 voorstellingen gegeven op allerlei buitenposten over het hele eiland. De wagen voldoet uitstekend. De dieselmotor is tegen de steile hellingen goed opgewassen, het ingebouwd aggregaat heeft maar een keer - heel even - geweigerd en dus overal waar zij komen hebben zij succes. Foto's: Tussen Pekalongan en Semarang op de buitenpost Bawang in Noord-Java.",,
https://archief.nl/id/beschrijving/aeff3f6e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff3f6e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/f0382233-725c-41a8-a312-5b0866407764,"Sergt-kok, Vonk, die te Garoet is gelegerd heeft het initiatief genomen tot het bouwen van een brigadebakkerij. De oven bouwde hij geheel zelf. De resultaten van deze bakkerij schijnen ook wel te voldoen. Hier de geestelijke vader van de bakkerij sergt. Vonk voor zijn oven.",,
https://archief.nl/id/beschrijving/aeff4036-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4036-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/6ff0f9a9-f64b-4a67-b21f-37f94d0e6ae8,"De Habio heeft eertijds een groot bedrag ter beschikking gesteld voor de aankoop van een filmwagen voor de Niwin. Deze wagen rijdt sinds 1949 langs de wegen van Java, met als chauffeur monteur korp. N.A. Frankenmolen en als operateur serg. K.H. Padding, allebei Hagenaars. Zij hebben met hun filmwagen al ruim 150 voorstellingen gegeven op allerlei buitenposten over het hele eiland. De wagen voldoet uitstekend. De dieselmotor is tegen de steile hellingen goed opgewassen, het ingebouwd aggregaat heeft maar een keer - heel even - geweigerd en dus overal waar zij komen hebben zij succes. Foto's: Tussen Pekalongan en Semarang op de buitenpost Bawang in Noord-Java.",,
https://archief.nl/id/beschrijving/aeff40fe-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff40fe-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/1265e830-aded-4cd3-9eb3-486cb3f120ce,"Op de verre buitenposten op Zuid-Sumatra moet men dikwijls op de meest primitieve wijze \""mobiel\"" blijven. Men vraagt een dosis aanpassing van de soldaat, waarvan men zich in Nederland moeilijk een voorstelling zal kunnen maken. Het vervoer van Epil naar Moeara Teladan wordt onderhouden door een L.C.V.P., behalve uit fourage, post etc. bestaat de lading van het bootje ook weleens uit zieken die op deze wijze naar het hospitaal worden vervoerd. Hier wordt een zieke vrouw door Han Pietersma uit Rotterdam en Henk Willemse uit Breda naar het Rode Kruis auto gedragen voor verder transport.",,
https://archief.nl/id/beschrijving/aeff41bc-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff41bc-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/52b47b30-f36d-46eb-85b5-48f2986dfc75,Praboemoelih. Waar rust en orde heerst vindt de wederopbouw gestadig voortgang. Arbeiders van de BPM aan het werk.,,
https://archief.nl/id/beschrijving/aeff427a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff427a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/bc0631d2-97bb-45aa-b4e1-c25bc393da20,"Een kijkje in de tentoonstelling \""het Nederlandse Boek\"", even voor de opening te Batavia. Het middengedeelte.",,
https://archief.nl/id/beschrijving/aeff4338-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4338-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/29a64ed8-b1cf-4a2d-a2eb-b633725f275a,"Tebing Boelang. Soldaat Haitze Zeldenrust komt juist van wacht. Zijn eerste werk is een bad nemen. Dit doet hij in het badhotel \""Ajer-Kali\"" in het Nederlands is dit \""Rivierwater\"". Deze naam wordt gedragen door een aantal drums, omgeven door golfplaten waarbinnen men zich het dagelijkse stof kan afspoelen.",,
https://archief.nl/id/beschrijving/aeff43f6-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff43f6-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/113d28ea-71f3-44d9-ac73-be19c0c43e74,"Grote belangstelling voor de reizende tentoonstelling \""Nieuw Guinea\"". De geologische hoek",,
https://archief.nl/id/beschrijving/aeff44aa-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff44aa-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/a81fbd63-4821-48fb-abc6-4937cc9b11b3,"Belangstellenden en deskundigen in druk gesprek op de tentoonstelling inzake \""analfabetisme-bestrijding\""",,
https://archief.nl/id/beschrijving/aeff457c-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff457c-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/909bfc36-c068-46c7-a106-d35bf708c48d,"Tebing Boelang. Soldaat Jan Dam uit Giethoorn zorgt voor het inwendige van de mens. Maar om te kunnen koken heeft hij brandhout nodig, dat hem hier door een van de mensen uit de doesoen wordt bezorgt.",,
https://archief.nl/id/beschrijving/aeff464e-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff464e-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/9a570edf-d15b-4d51-bd82-5e56073b410a,"Een deel van de reizen fototentoonstelling \""Indonesie leeft\""",,
https://archief.nl/id/beschrijving/aeff4716-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4716-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/3e7fd5b8-75de-4e32-914f-fc2e7281da24,Met enige hevige stortbuien is de natte moesson ingeluid. Soldaat Berend Wolf uit Gasselternijeveen is een van de eerste slachtoffers. Zijn wagen zit vast in de modder en het kost heel wat zweetdruppels eer hij weer los is.,,
https://archief.nl/id/beschrijving/aeff47d4-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff47d4-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/bcf02463-dc02-47e4-acba-841a053b6bfb,"De reizende tentoonstelling \""Nederland bouwt op!\"" welke door de uitgestrekte Negara Indonesia Timoer (Oost-Indonesie) trok.",,
https://archief.nl/id/beschrijving/aeff4892-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4892-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/e01ec7b0-b5ea-40fd-a13f-50f2c43dd76c,"De fototentoonstelling \""Indonesie leeft!\"" te Batavia gehouden in december 1948. Een hoekje van de tentoonstelling die \""opvouwbaar\"" werd ontworpen.",,
https://archief.nl/id/beschrijving/aeff4950-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4950-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/574b8751-a95a-42c4-beff-ec5ccd897f92,"Talang Agar. Zelfs in dit verlaten oord, heeft de schone muze recht van spreken. Hier als pianist Kpl. Wim Thone uit Zwolle, guitarist sld. Gerrit Woning uit Amsterdam en als derde man en critisch toeschouwer sld. Rein Steenbergen uit Loppersum",,
https://archief.nl/id/beschrijving/aeff4a04-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4a04-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/1a1eab5a-ec4e-4255-b445-f1b8c938b67e,Een rondreizende tentoonstelling te Medan (Sumatra). De Nederlandse gemeente op bezoek.,,
https://archief.nl/id/beschrijving/aeff4ac2-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4ac2-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/02c53674-e1b6-4ea2-98e9-3f568d163b20,Een Rode Kruiswagen op Zuid-Sumatra tijdens de natte moesson. Sld. 1e kl. Jan van Mengaarden uit Leiden en sld. Wim de Ridder uit Hoogland bij Amersfoort.,,
https://archief.nl/id/beschrijving/aeff4b80-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4b80-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/a93f1b97-e974-4343-911f-d98ce2c70c15,"Tentoonstellingsgeleider Lumanouw geeft explicatie aan zijn landgenoten op de tentoonstelling \""Kitu madju Terus\""",,
https://archief.nl/id/beschrijving/aeff4c34-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4c34-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/6fcbf8bf-eb98-4f22-9ffd-eba905e2a050,"Jeep in de regentijd. Het zijn de soldaten Arnold Jansen uit Deventer, Harm van Setten uit Dedemsvaart, Jo de Bont uit Utrecht en Berend Veen uit Steenwijkerwold.",,
https://archief.nl/id/beschrijving/aeff4cfc-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4cfc-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/32ea67ee-f5d5-44c5-8165-89e291810598,"Batavia-sector 24/7. Vlak bij Klari, een plaatsje dicht bij Krawang, werd door de Republikeinen een (wilde) locomotief losgelaten op een trein, welke de oprukkende troepen begeleidde. Persoonlijke ongelukken kwamen niet voor, aangezien tijdig de wilde locomotief, gesignaleerd was en iedereen van de trein was gesprongen.",,"[DLC] Krawang, Poerwakarta, Tjikampek"
https://archief.nl/id/beschrijving/aeff4dce-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4dce-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/1f6b65e7-c255-44d0-95dd-315229bc5c62,Medan. Bij Medan gevangen genomen ex-terroristen.,DjK,[DLC] Actie Medan (III)
https://archief.nl/id/beschrijving/aeff4e8c-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4e8c-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/038e7860-ef92-4f44-abc1-b95656d93f40,"Tjilatjap. Ook hier ontkwamen de winkels en woningen van de Chinezen niet aan de \""totale\"" oorlog, door de TNI gevoerd. De \""totaliteit\"" bleek echter niet alleen te bestaan uit een totale vernieling en plundering van andermans bezit.",,
https://archief.nl/id/beschrijving/aeff4f4a-d0b4-102d-bcf8-003048976d84,http://hdl.handle.net/10648/aeff4f4a-d0b4-102d-bcf8-003048976d84,https://service.archief.nl/gaf/api/file/v1/original/f4bfdde3-0cae-414f-8ac2-e16c0af82a1d,"Ter gelegenheid van de 3e naamdag van de \""C Div. 7 Dec.\"" werd 's morgens in de AMVJ te Bandoeng een Pait Musical gehouden met muzikale medewerking van De Carels. E.M.-militairen van alle rangen en de bij de staf \""C-Div. 7 Dec.\"" ingedeelde meisjes waren hier een uurtje gezellig bijeen. In volle aandacht voor De Carels.",,
